league,season,team,player,nation,pos,age,born,MP Playing Time,Starts Playing Time,Min Playing Time,90s,GA Performance,GA90 Performance,SoTA Performance,Saves Performance,Save% Performance,W Performance,D Performance,L Performance,CS Performance,CS% Performance,PKatt Penalty Kicks,PKA Penalty Kicks,PKsv Penalty Kicks,PKm Penalty Kicks,Save% Penalty Kicks,Opp Crosses,Stp Crosses,Stp% Crosses,/90 Expected,PSxG Expected,PSxG+/- Expected,PSxG/SoT Expected,Att Goal Kicks,AvgLen Goal Kicks,Launch% Goal Kicks,CK Goals,FK Goals,GA Goals,OG Goals,PKA Goals,Att Launched,Cmp Launched,Cmp% Launched,Att (GK) Passes,AvgLen Passes,Launch% Passes,Thr Passes,#OPA Sweeper,#OPA/90 Sweeper,AvgDist Sweeper,nation_player,pos_player,age_player,born_player,MP Playing Time_player,Starts Playing Time_player,Min Playing Time_player,90s Playing Time,Gls Performance,Ast Performance,G+A Performance,G-PK Performance,PK Performance,PKatt Performance,CrdY Performance,CrdR Performance,xG Expected,npxG Expected,xAG Expected,npxG+xAG Expected,PrgC Progression,PrgP Progression,PrgR Progression,Gls Per 90 Minutes,Ast Per 90 Minutes,G+A Per 90 Minutes,G-PK Per 90 Minutes,G+A-PK Per 90 Minutes,xG Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,npxG Per 90 Minutes,npxG+xAG Per 90 Minutes,90s_player,G-xG Expected,np:G-xG Expected,npxG/Sh Expected,Dist Standard,FK Standard,G/Sh Standard,G/SoT Standard,Gls Standard,PK Standard,PKatt Standard,Sh Standard,Sh/90 Standard,SoT Standard,SoT% Standard,SoT/90 Standard,1/3,Ast,CrsPA,A-xAG Expected,xA Expected,KP,Att Long,Cmp Long,Cmp% Long,Att Medium,Cmp Medium,Cmp% Medium,PPA,PrgP,Att Short,Cmp Short,Cmp% Short,Att Total,Cmp Total,Cmp% Total,PrgDist Total,TotDist Total,xAG,Att,In Corner Kicks,Out Corner Kicks,Str Corner Kicks,Blocks Outcomes,Cmp Outcomes,Off Outcomes,CK Pass Types,Crs Pass Types,Dead Pass Types,FK Pass Types,Live Pass Types,Sw Pass Types,TB Pass Types,TI Pass Types,GCA GCA,GCA90 GCA,Def GCA Types,Fld GCA Types,PassDead GCA Types,PassLive GCA Types,Sh GCA Types,TO GCA Types,SCA SCA,SCA90 SCA,Def SCA Types,Fld SCA Types,PassDead SCA Types,PassLive SCA Types,Sh SCA Types,TO SCA Types,Blocks Blocks,Pass Blocks,Sh Blocks,Att Challenges,Lost Challenges,Tkl Challenges,Tkl% Challenges,Clr,Err,Int,Att 3rd Tackles,Def 3rd Tackles,Mid 3rd Tackles,Tkl Tackles,TklW Tackles,Tkl+Int,1/3 Carries,CPA Carries,Carries Carries,Dis Carries,Mis Carries,PrgC Carries,PrgDist Carries,TotDist Carries,PrgR Receiving,Rec Receiving,Att Take-Ons,Succ Take-Ons,Succ% Take-Ons,Tkld Take-Ons,Tkld% Take-Ons,Att 3rd Touches,Att Pen Touches,Def 3rd Touches,Def Pen Touches,Live Touches,Mid 3rd Touches,Touches Touches,Min% Playing Time,Mn/MP Playing Time,Compl Starts,Mn/Start Starts,Starts Starts,Mn/Sub Subs,Subs Subs,unSub Subs,+/- Team Success,+/-90 Team Success,On-Off Team Success,PPM Team Success,onG Team Success,onGA Team Success,On-Off Team Success (xG),onxG Team Success (xG),onxGA Team Success (xG),xG+/- Team Success (xG),xG+/-90 Team Success (xG),Lost Aerial Duels,Won Aerial Duels,Won% Aerial Duels,2CrdY Performance,Crs Performance,Fld Performance,Fls Performance,Int Performance,OG Performance,Off Performance,PKcon Performance,PKwon Performance,Recov Performance,TklW Performance
ESP-La Liga,2324,Getafe,Daniel Fuzato,BRA,GK,26,1997,1,0,7,0.1,2,25.71,2,0,0.0,0,0,0,0,,0,0,0,0,,5,1,20.0,-9.63,1.3,-0.7,0.63,4,71.8,100.0,1,0,2,0,0,7,2,28.6,6,39.2,50.0,1,0,0.0,10.7,BRA,GK,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,9,4,44.4,1,1,100.0,0,0,0,0,,10,5,50.0,140,185,0.0,10,0,0,0,0,5,0,0,0,4,0,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,20,0,4,0,0,,0,,0,0,11,10,11,0,11,0.2,7,0,,0,7,1,37,-2,-25.71,-25.45,0.0,0,2,-15.73,0.0,1.3,-1.2,-15.91,0,0,,0,0,0,0,0,0,0,0,0,1,0
ESP-La Liga,2324,Getafe,David Soria,ESP,GK,30,1993,38,38,3413,37.9,52,1.37,171,118,72.5,10,13,15,10,26.3,7,5,1,1,16.7,458,17,3.7,0.05,53.9,1.9,0.29,310,57.3,83.9,6,0,52,0,5,908,339,37.3,979,45.8,66.2,123,62,1.63,17.3,ESP,GK,30,1993,38,38,3413,37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,44,0,0,0.0,0.1,0,1004,412,41.0,242,233,96.3,1,0,42,41,97.6,1295,687,53.1,24122,27570,0.0,1295,0,0,0,0,687,6,0,0,508,198,781,9,0,0,0,0.0,0,0,0,0,0,0,10,0.26,0,0,6,4,0,0,0,0,0,2,2,0,0.0,21,6,0,0,0,0,0,0,0,1,1,636,0,4,0,2528,3979,0,418,0,0,,0,,0,0,1386,1099,1393,7,1393,99.8,90,37,90,38,,0,0,-10,-0.26,25.45,1.13,42,52,15.73,45.7,52.5,-6.9,-0.18,0,3,100.0,0,0,2,1,0,0,0,1,0,52,0
ESP-La Liga,2324,Girona,Paulo Gazzaniga,ARG,GK,31,1992,38,38,3420,38.0,46,1.21,168,121,75.6,25,6,7,12,31.6,7,5,1,1,16.7,534,41,7.7,0.13,51.0,5.0,0.28,246,44.8,52.0,8,0,46,0,5,420,155,36.9,1140,30.0,25.6,178,33,0.87,13.2,ARG,GK,31,1992,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,38.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,17,0,0,-0.7,0.1,3,544,260,47.8,553,548,99.1,2,0,282,281,99.6,1391,1094,78.6,19971,27525,0.7,1391,0,0,0,1,1094,5,0,0,321,75,1065,5,1,0,1,0.03,0,0,0,1,0,0,11,0.29,0,0,3,8,0,0,0,0,0,4,2,2,50.0,12,1,0,0,2,0,2,2,2,0,0,897,1,2,0,2406,3989,0,794,6,6,100.0,0,0.0,0,0,1463,1247,1473,10,1473,100.0,90,38,90,38,,0,0,39,1.03,,2.13,85,46,,70.8,54.3,16.5,0.43,0,8,100.0,0,0,8,0,0,0,0,0,0,46,2
ESP-La Liga,2324,Granada,André Ferreira,POR,GK,27,1996,15,14,1340,14.9,29,1.95,77,49,66.2,0,5,9,0,0.0,3,3,0,0,0.0,195,6,3.1,-0.01,27.8,-0.2,0.33,110,44.3,58.2,2,0,29,1,3,186,73,39.2,388,32.2,31.4,88,13,0.87,12.6,POR,GK,27,1996,15,14,1340,14.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,7,0,0,0.0,0.0,0,243,112,46.1,176,172,97.7,0,0,74,72,97.3,498,359,72.1,7247,10011,0.0,498,0,0,0,1,359,0,0,0,167,57,331,0,0,0,0,0.0,0,0,0,0,0,0,2,0.13,0,0,0,2,0,0,0,0,0,1,1,0,0.0,9,2,0,0,0,0,0,0,0,0,0,271,1,2,0,829,1478,0,192,0,0,,0,,0,0,541,473,542,1,542,39.2,89,14,90,14,80,1,6,-17,-1.14,-0.1,0.33,12,29,-0.03,15.9,24.6,-8.7,-0.59,1,7,87.5,0,0,2,2,0,0,0,2,0,18,0
ESP-La Liga,2324,Granada,Augusto Batalla,ARG,GK,27,1996,17,17,1530,17.0,28,1.65,86,58,67.4,3,4,10,3,17.6,0,0,0,0,,275,23,8.4,-0.32,22.6,-5.4,0.27,122,55.9,77.9,6,0,28,0,0,354,127,35.9,566,39.4,45.8,78,18,1.06,14.2,ARG,GK,27,1996,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.02,13.5,0,0.0,,0,0,0,1,0.06,0,0.0,0.0,26,0,0,0.0,0.1,1,416,176,42.3,198,196,99.0,0,1,73,73,100.0,689,445,64.6,11262,14317,0.0,689,0,0,0,1,445,1,0,0,205,83,483,1,0,0,0,0.0,0,0,0,0,0,0,6,0.35,0,0,3,3,0,0,0,0,0,1,1,0,0.0,10,2,0,0,0,0,0,0,0,0,0,408,0,1,0,1348,2194,1,301,3,3,100.0,0,0.0,2,2,719,581,734,14,734,44.7,90,17,90,17,,0,3,-12,-0.71,0.68,0.76,16,28,0.57,18.8,23.2,-4.4,-0.26,0,3,100.0,0,0,2,0,0,0,0,0,0,28,0
ESP-La Liga,2324,Granada,Marc Martínez,ESP,GK,33,1990,3,3,270,3.0,11,3.67,23,12,60.9,0,0,3,0,0.0,2,2,0,0,0.0,30,0,0.0,0.37,12.1,1.1,0.46,24,46.3,58.3,3,0,11,0,2,39,17,43.6,74,33.3,33.8,9,10,3.33,23.0,ESP,GK,33,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,47,25,53.2,32,31,96.9,0,0,19,19,100.0,98,75,76.5,1699,2109,0.0,98,0,0,0,0,75,0,0,0,34,10,64,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,176,263,0,38,0,0,,0,,0,0,107,90,112,5,112,7.9,90,3,90,3,,0,14,-9,-3.0,-2.09,0.0,2,11,-1.05,4.1,8.8,-4.6,-1.54,0,0,,0,0,0,0,0,0,0,0,0,8,0
ESP-La Liga,2324,Granada,Raúl Fernández,ESP,GK,35,1988,4,4,280,3.1,11,3.54,17,7,35.3,1,0,3,0,0.0,1,0,0,1,,36,4,11.1,-0.71,7.8,-2.2,0.46,17,62.1,82.4,1,0,11,1,0,47,14,29.8,88,35.7,37.5,10,11,3.54,17.3,ESP,GK,35,1988,4,4,280,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,56,22,39.3,40,38,95.0,0,0,9,9,100.0,107,69,64.5,1530,2057,0.0,107,0,0,0,0,69,2,0,0,32,15,73,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,2,0,0,0,0,0,0,0,0,0,58,0,0,0,205,357,0,47,0,0,,0,,0,0,115,90,115,0,115,8.2,70,3,70,4,,0,10,-3,-0.96,0.12,0.75,8,11,-0.74,3.8,7.7,-3.9,-1.25,0,0,,0,0,0,0,0,0,0,0,0,8,0
ESP-La Liga,2324,Las Palmas,Aarón Escandell,ESP,GK,27,1995,2,1,153,1.7,3,1.76,4,1,25.0,0,0,1,0,0.0,0,0,0,0,,24,1,4.2,-0.3,2.5,-0.5,0.62,12,41.3,50.0,0,0,3,0,0,26,9,34.6,73,30.4,27.4,10,4,2.35,18.0,ESP,GK,27,1995,2,1,153,1.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,39,18,46.2,29,29,100.0,0,0,15,15,100.0,86,64,74.4,1172,1579,0.0,86,0,0,0,0,64,1,0,0,20,8,65,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,42,0,0,0,108,156,0,44,0,0,,0,,0,0,87,69,88,1,88,4.5,77,1,90,1,63,1,33,-3,-1.76,-1.46,0.33,1,4,-1.49,0.3,3.7,-3.5,-2.04,0,0,,0,0,0,0,0,0,0,0,0,5,0
ESP-La Liga,2324,Las Palmas,Álvaro Vallés,ESP,GK,26,1997,37,37,3263,36.3,44,1.21,152,108,74.3,10,10,17,8,21.6,9,5,3,1,37.5,521,29,5.6,0.21,48.7,7.7,0.28,151,39.1,42.4,5,0,44,3,5,447,137,30.6,1762,27.3,21.7,194,96,2.65,17.8,ESP,GK,26,1997,37,37,3263,36.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,14,0,0,0.0,0.1,0,641,296,46.2,770,750,97.4,0,5,496,495,99.8,1926,1546,80.3,24426,33677,0.0,1926,0,0,0,1,1546,13,0,1,286,134,1627,6,3,1,1,0.03,0,0,0,1,0,0,6,0.17,0,0,0,6,0,0,0,0,0,8,5,3,37.5,40,1,0,0,3,0,3,2,3,0,0,1278,0,2,0,3266,5138,0,1316,1,1,100.0,0,0.0,0,0,1985,1271,2056,73,2056,95.4,88,36,88,37,,0,0,-11,-0.3,1.42,1.08,33,44,1.43,32.9,52.9,-20.0,-0.55,2,8,80.0,0,1,6,1,0,0,0,0,0,73,2
ESP-La Liga,2324,Mallorca,Dominik Greif,SVK,GK,26,1997,1,1,90,1.0,0,0.0,4,4,100.0,0,1,0,1,100.0,0,0,0,0,,12,0,0.0,0.66,0.7,0.7,0.16,9,54.2,66.7,0,0,0,0,0,18,10,55.6,23,42.0,52.2,3,1,1.0,23.0,SVK,GK,26,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,19,11,57.9,11,11,100.0,0,0,2,2,100.0,32,24,75.0,841,959,0.0,32,0,0,0,0,24,0,0,0,12,3,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,64,96,0,13,0,0,,0,,0,0,34,28,34,0,34,2.6,90,1,90,1,,0,37,0,0.0,0.3,1.0,0,0,-0.58,0.9,1.5,-0.6,-0.63,0,0,,0,0,0,0,0,0,0,0,0,1,0
ESP-La Liga,2324,Mallorca,Iván Cuéllar,ESP,GK,39,1984,1,1,90,1.0,1,1.0,6,5,83.3,1,0,0,0,0.0,0,0,0,0,,6,1,16.7,0.17,1.2,0.2,0.19,3,35.7,33.3,0,0,1,0,0,11,1,9.1,32,33.0,31.3,8,0,0.0,7.0,ESP,GK,39,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,17,7,41.2,14,14,100.0,0,0,4,3,75.0,35,24,68.6,461,612,0.0,35,0,0,0,0,24,0,0,0,3,0,32,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,101,189,0,21,0,0,,0,,0,0,36,36,36,0,36,2.6,90,1,90,1,,0,30,1,1.0,1.32,3.0,2,1,0.57,1.4,0.9,0.5,0.49,0,0,,0,0,0,0,0,0,0,0,0,1,0
ESP-La Liga,2324,Mallorca,Predrag Rajković,SRB,GK,27,1995,36,36,3240,36.0,43,1.19,138,95,71.7,7,15,14,9,25.0,5,4,1,0,20.0,502,33,6.6,-0.01,41.8,-0.2,0.27,300,54.3,73.0,4,1,43,1,4,795,322,40.5,946,44.7,60.9,117,28,0.78,13.7,SRB,GK,27,1995,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,36.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,50,0,0,-0.2,0.1,4,911,407,44.7,258,251,97.3,1,0,74,74,100.0,1249,735,58.8,23581,28267,0.2,1249,0,0,0,0,735,3,0,0,426,126,820,2,0,0,1,0.03,0,0,1,0,0,0,9,0.25,0,0,4,5,0,0,0,0,0,2,0,2,100.0,14,0,0,0,2,0,2,1,2,0,0,670,0,1,0,2410,3958,0,563,3,3,100.0,0,0.0,0,0,1304,1084,1325,22,1325,94.7,90,36,90,36,,0,2,-12,-0.33,-0.83,1.0,31,43,0.01,38.2,40.5,-2.3,-0.06,2,5,71.4,0,0,4,1,0,0,0,0,0,42,1
ESP-La Liga,2324,Osasuna,Aitor Fernández,ESP,GK,32,1991,7,6,551,6.1,9,1.47,20,11,60.0,0,2,4,1,16.7,1,1,0,0,0.0,69,1,1.4,-0.47,6.1,-2.9,0.26,22,49.7,68.2,2,0,9,0,1,113,47,41.6,174,42.5,56.3,19,15,2.45,24.8,ESP,GK,32,1991,7,6,551,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,10,0,0,0.0,0.0,0,137,69,50.4,49,48,98.0,0,1,10,10,100.0,198,127,64.1,3696,4462,0.0,198,0,0,0,0,127,2,0,0,49,27,147,0,0,0,0,0.0,0,0,0,0,0,0,1,0.16,0,0,0,1,0,0,0,0,0,1,1,0,0.0,5,1,0,0,0,0,0,0,0,0,0,112,0,0,0,426,636,0,95,0,0,,0,,1,1,207,156,216,9,216,16.1,79,6,90,6,11,1,30,-7,-1.14,-1.02,0.63,6,13,-0.36,6.1,9.5,-3.4,-0.55,1,0,0.0,0,0,0,0,0,0,0,0,0,11,0
ESP-La Liga,2324,Osasuna,Sergio Herrera,ESP,GK,30,1993,32,32,2869,31.9,47,1.47,132,84,64.4,12,7,13,9,28.1,1,0,1,0,100.0,468,29,6.2,-0.04,45.6,-1.4,0.34,222,51.2,71.2,6,0,47,0,0,658,282,42.9,961,40.4,52.0,100,43,1.35,16.4,ESP,GK,30,1993,32,32,2869,31.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,35,0,0,0.0,0.1,1,770,362,47.0,323,315,97.5,0,1,87,87,100.0,1185,766,64.6,22063,26571,0.0,1185,0,0,0,1,766,2,0,0,341,118,842,0,0,1,0,0.0,0,0,0,0,0,0,6,0.19,0,0,2,4,0,0,0,0,0,3,1,2,66.7,22,3,0,0,2,0,2,2,2,0,0,671,0,2,0,2365,4122,0,547,0,0,,0,,0,0,1250,948,1264,18,1264,83.9,90,31,90,32,,0,6,-6,-0.19,0.63,1.34,41,47,0.36,34.4,40.4,-6.0,-0.19,0,10,100.0,0,0,7,0,0,0,0,0,0,26,2
ESP-La Liga,2324,Rayo Vallecano,Dani Cárdenas,ESP,GK,26,1997,1,1,90,1.0,1,1.0,1,0,0.0,0,0,1,0,0.0,0,0,0,0,,5,0,0.0,-0.07,0.9,-0.1,0.93,4,53.5,50.0,0,0,1,0,0,15,2,13.3,36,36.3,36.1,5,2,2.0,17.0,ESP,GK,26,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,17,3,17.6,16,16,100.0,0,0,7,7,100.0,40,26,65.0,402,566,0.0,40,0,0,0,0,26,0,0,0,7,3,33,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,79,139,0,24,0,0,,0,,0,0,41,32,41,0,41,2.6,90,1,90,1,,0,36,-1,-1.0,-0.51,0.0,0,1,0.17,1.1,0.9,0.1,0.11,0,0,,0,0,0,0,0,0,0,0,0,1,0
ESP-La Liga,2324,Rayo Vallecano,Stole Dimitrievski,MKD,GK,29,1993,37,37,3330,37.0,47,1.27,150,104,69.3,8,14,15,13,35.1,2,1,1,0,50.0,529,23,4.3,0.05,46.9,1.9,0.31,267,48.4,60.3,5,1,47,2,1,598,168,28.1,928,39.4,47.1,171,38,1.03,14.6,MKD,GK,29,1993,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,28,0,0,-0.1,0.1,2,730,275,37.7,333,326,97.9,0,0,129,128,99.2,1198,732,61.1,16649,22043,0.1,1198,0,0,0,0,732,3,0,0,401,134,794,5,0,0,0,0.0,0,0,0,0,0,0,10,0.27,0,0,7,3,0,0,0,0,0,1,0,1,100.0,17,3,0,0,1,0,1,1,1,0,0,637,0,0,0,2248,3664,0,510,1,1,100.0,0,0.0,0,0,1259,1053,1271,12,1271,97.4,90,37,90,37,,0,1,-18,-0.49,0.51,1.03,29,47,-0.17,41.3,43.7,-2.4,-0.06,1,6,85.7,0,0,3,0,0,0,0,0,0,37,1
ESP-La Liga,2324,Real Madrid,Andriy Lunin,UKR,GK,24,1999,21,21,1890,21.0,17,0.81,65,48,75.4,16,5,0,10,47.6,1,1,0,0,0.0,283,27,9.5,0.2,21.2,4.2,0.31,116,28.7,20.7,2,0,17,0,1,99,35,35.4,548,25.2,13.7,95,23,1.1,12.2,UKR,GK,24,1999,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,21.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,6,0,0,-0.3,0.0,1,176,100,56.8,335,330,98.5,0,0,148,147,99.3,666,580,87.1,7874,12727,0.3,666,0,0,0,2,580,2,0,0,133,17,531,1,0,0,1,0.05,0,0,0,1,0,0,2,0.1,0,0,0,2,0,0,0,0,0,1,1,0,0.0,15,1,0,0,0,0,0,0,0,0,0,399,0,0,0,1177,1766,0,400,0,0,,0,,0,0,710,613,713,3,713,55.3,90,21,90,21,,0,17,35,1.67,0.14,2.52,52,17,0.19,39.1,18.9,20.2,0.96,0,8,100.0,0,0,3,0,0,0,0,0,0,17,0
ESP-La Liga,2324,Real Madrid,Kepa Arrizabalaga,ESP,GK,28,1994,14,13,1198,13.3,9,0.68,38,30,76.3,10,2,1,8,61.5,0,0,0,0,,157,6,3.8,0.15,10.0,2.0,0.28,70,30.6,25.7,0,0,9,1,0,92,34,37.0,386,27.0,19.2,57,10,0.75,14.7,ESP,GK,28,1994,14,13,1198,13.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,139,72,51.8,226,225,99.6,0,0,90,89,98.9,456,386,84.6,5956,8976,0.0,456,0,0,0,1,386,0,0,0,82,12,374,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,4,0,0,0,0,0,0,0,0,0,0,313,0,0,0,808,1259,0,300,0,0,,0,,0,0,471,412,474,3,474,35.0,86,13,90,13,28,1,21,14,1.05,-0.85,2.36,23,9,-0.24,22.6,12.9,9.7,0.73,0,2,100.0,0,0,2,0,0,0,0,0,0,17,0
ESP-La Liga,2324,Real Madrid,Thibaut Courtois,BEL,GK,31,1992,4,4,332,3.7,0,0.0,15,15,100.0,3,1,0,3,75.0,0,0,0,0,,47,2,4.3,0.85,3.1,3.1,0.22,18,27.8,11.1,0,0,0,0,0,19,10,52.6,105,26.7,16.2,25,5,1.36,15.3,BEL,GK,31,1992,4,4,332,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,3.7,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,-0.1,0.0,1,34,24,70.6,63,63,100.0,0,0,25,25,100.0,123,113,91.9,1889,2675,0.1,123,0,0,0,0,113,0,0,0,20,2,103,1,0,0,0,0.0,0,0,0,0,0,0,1,0.27,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,1,0,0,87,0,0,0,296,472,0,70,0,0,,0,,0,0,135,119,135,0,135,9.7,83,3,83,4,,0,1,12,3.25,1.82,2.5,12,0,0.08,7.1,3.6,3.5,0.95,0,1,100.0,0,0,1,0,0,0,0,0,0,6,0
ESP-La Liga,2324,Real Sociedad,Unai Marrero,ESP,GK,21,2001,2,1,142,1.6,3,1.9,5,2,60.0,0,0,1,0,0.0,1,1,0,0,0.0,27,1,3.7,-0.09,2.9,-0.1,0.37,8,63.4,100.0,0,0,3,0,1,25,10,40.0,37,37.0,45.9,5,4,2.54,20.1,ESP,GK,21,2001,2,1,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.1,0,26,10,38.5,13,13,100.0,0,0,6,5,83.3,45,28,62.2,792,934,0.0,45,0,0,0,1,28,0,0,0,23,15,22,0,0,0,0,0.0,0,0,0,0,0,0,1,0.63,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,55,94,0,11,0,0,,0,,0,0,43,32,46,3,46,4.2,71,1,90,1,52,1,36,-1,-0.63,-0.99,0.5,2,3,-0.47,2.0,2.5,-0.6,-0.35,0,0,,0,0,0,0,0,0,0,0,0,3,0
